YEAR,MONTH,CIVIL,IND
2027,4,941541.610556575,758480.1581518995
2027,5,665737.2081856012,718746.0087102822
2027,6,543701.3410204742,715769.8469491545
2027,7,523536.6256350332,733904.7476382214
2027,8,503632.364964298,712823.3730910065
2027,9,510535.0038488184,739214.0558105204
2027,10,705116.3755225798,826879.4071459521
2027,11,1128979.839511165,891451.8294097616
2027,12,1699941.5888063088,973402.6589874162
2028,1,1834634.0376377052,934951.7276652276
2028,2,1586658.292935844,833288.7673088937
2028,3,1334736.5802407295,852874.0718154958
2028,4,934252.3569484056,779644.9230663751
2028,5,671380.6489772769,741670.9318721634
2028,6,548828.2186094329,739622.9608509501
2028,7,535908.2117164328,759259.1688215851
2028,8,514032.0877433879,737073.3908720068
2028,9,522660.7326286233,769181.0567064114
2028,10,706613.9133101287,845082.4420312779
2028,11,1149571.2178853014,915645.5130961277
2028,12,1708917.0596900955,991815.3190085317
2029,1,1869439.486709307,964110.9532075911
2029,2,1577275.482487534,863126.5818844724
2029,3,1346006.943216348,878421.2438033898
2029,4,946336.4874930364,804255.5209656447
2029,5,679162.4733485905,765707.5027984476
2029,6,556769.811826708,763350.8083009296
2029,7,541426.4874095268,782479.9569792178
2029,8,520151.6954074994,760655.3824062551
2029,9,528134.922181567,790810.5990011911
2029,10,715705.2054586906,870640.3456403894
2029,11,1152372.55563962,939242.5703318996
2029,12,1715740.4210764836,1017389.9282272927
2030,1,1867492.2092221645,986110.335862488
2030,2,1589858.6569425715,884793.7358149011
2030,3,1357264.114671656,904004.6992210506
2030,4,958393.268748192,828859.8500887277
2030,5,686907.2229822035,789724.8202883598
2030,6,564686.7752499364,787058.533434584
2030,7,546927.8473640063,805686.9850326695
2030,8,526310.497260015,784230.4995711981
2030,9,533719.0514551864,812479.7845217581
2030,10,724833.9252187323,896232.1610291819
2030,11,1155135.5963925456,962837.2204994471
2030,12,1722374.8337371224,1042911.7111312109
2031,1,1865513.106853079,1008048.5259014936
2031,2,1602612.762573911,906505.6186573161
2031,3,1368504.8440515883,929622.521804185
2031,4,970419.9835097597,853456.504446418
2031,5,694615.5811388898,813722.3550048196
2031,6,572579.7139736967,810746.1932436826
2031,7,552414.9985883394,828881.093932753
2031,8,532510.7379176042,807799.7193855518
2031,9,539413.3768020882,834190.4021050504
2031,10,733994.748475764,921855.7534404417
2031,11,1157858.2124644988,986428.1757042884
2031,12,1728819.9617596325,1068379.0052819115
2032,1,1863512.410591096,1029928.0739597778
2032,2,1615536.6658890494,928265.1136034513
2032,3,1363614.9531938974,947850.4181099904
2032,4,963130.7299015817,874621.2693608836
2032,5,700259.0219305861,836647.2781666983
2032,6,577706.591562717,834599.3071454812
2032,7,564786.5846696883,854235.5151161035
2032,8,542910.4606966695,832049.7371665316
2032,9,551539.1055819388,864157.4030009814
2032,10,735492.286263312,940058.7883257604
2032,11,1178449.590838604,1010621.8593906511
2032,12,1737795.4326433805,1086791.6653030263
2033,1,1898317.8596626755,1059087.2995021404
2033,2,1606153.8554406986,958102.9281790141
2033,3,1374885.3161695858,973397.5900978954
2033,4,975214.8604462178,899231.8672601563
2033,5,708040.8463018265,860683.849092968
2033,6,585648.1847799887,858327.1545954526
2033,7,570304.8603627847,877456.3032737453
2033,8,549030.0683607842,855631.728700782
2033,9,557013.2951348596,885786.9452957446
2033,10,744583.5784119224,965616.6919348808
2033,11,1181250.9285930078,1034218.9166264343
2033,12,1744618.7940296703,1112366.27452179
2034,1,1896370.5821755044,1081086.6821570308
2034,2,1618737.0298956991,979770.0821094762
2034,3,1386142.4876247805,998981.0455155419
2034,4,987271.6417013572,923836.1963832413
2034,5,715785.5959354362,884701.1665828665
2034,6,593565.1482032004,882034.8797291118
2034,7,575806.2203173519,900663.3313272155
2034,8,555188.8702132571,879206.8458657294
2034,9,562597.4244084402,907456.1308162883
2034,10,753712.2981719481,991208.5073237222
2034,11,1184013.969345837,1057813.5667939817
2034,12,1751253.2066903487,1137888.057425725
