YEAR,MONTH,CIVIL,IND
2026,6,465348.089261279,643277.4856560399
2026,7,449640.06761365116,658711.6282877559
2026,8,429003.49709861923,631611.2720095864
2026,9,437133.55294453714,687135.6343044775
2026,10,644280.9532379059,790792.5655930385
2026,11,1130782.367979523,928194.4808818816
2026,12,1856923.2963460705,1012118.1699089798
2027,1,2004670.276496604,1041491.7039679145
2027,2,1686735.7421041734,800335.3728305442
2027,3,1385205.3921070616,894292.4463563252
2027,4,914370.8390888855,730923.5902391684
2027,5,607620.0110421405,685747.3610118988
2027,6,471629.2632023315,669922.5805776393
2027,7,457352.9620471227,695080.735729361
2027,8,440005.1750477438,671285.4371949614
2027,9,447033.988861056,694461.6284049442
2027,10,657354.6422290795,872359.0637167762
2027,11,1102736.2075943842,925684.4310042482
2027,12,1789487.2237569604,1099925.4551411204
2028,1,1979504.347590084,1062077.0905532206
2028,2,1740379.6974713744,945997.341673855
2028,3,1368218.9633153332,924088.0430678395
2028,4,886244.1866708416,768743.9354004264
2028,5,611894.6703686435,740634.1438845504
2028,6,477475.1559705032,726402.681613677
2028,7,460824.07715237373,759312.8067783794
2028,8,434649.38126952376,749759.9545267152
2028,9,441448.9821464857,792344.1526983082
2028,10,653790.2082027857,932395.609398444
2028,11,1163997.3619018819,1013576.1569256643
2028,12,1803815.4154674695,1115179.241854545
2029,1,2053420.7839864015,1103501.7599466923
2029,2,1661110.8496982728,936964.2368445287
2029,3,1378860.607140881,974947.6847065035
2029,4,908760.6000596967,803692.5614965303
2029,5,611521.072661546,742892.1052951177
2029,6,478082.96360921115,735304.1490539511
2029,7,462061.42159286723,766399.5621289185
2029,8,439270.08797992254,732085.9136360674
2029,9,444691.76412572025,780217.3761698707
2029,10,656186.0347236578,903790.2357709088
2029,11,1144262.1258184882,1035325.1638084286
2029,12,1823379.2613615883,1202431.015996071
2030,1,2020675.6826892642,1152099.6965204484
2030,2,1665167.9907161964,956536.9242062413
2030,3,1406070.093616296,1012451.8469859933
2030,4,931158.9633404011,823093.5475827344
2030,5,623484.0125634663,770432.7239428503
2030,6,484133.6549716323,745150.5322882496
2030,7,469169.8385881417,762470.9621643132
2030,8,449093.5383522288,730963.3325784025
2030,9,458307.89819619356,795121.9703897135
2030,10,658963.0582853386,913666.1043676701
2030,11,1149597.566326856,1072432.5130947342
2030,12,1841027.321508737,1167845.1773664919
2031,1,2005137.758104947,1202376.4267703227
2031,2,1686333.3740163995,923083.7628381547
2031,3,1389993.7150748095,1031411.692536538
2031,4,930290.0747885667,842738.2430214235
2031,5,627621.2453711726,790598.7356982706
2031,6,491106.8578507555,771980.489677724
2031,7,476382.4525775383,800557.8721498183
2031,8,458887.3297355622,773128.7947776986
2031,9,465418.4220272134,799353.8703515327
2031,10,663252.5741670446,1003386.0261843922
2031,11,1093519.666322942,1063673.7834308802
2031,12,1820478.9818793768,1263439.664141669
2032,1,2022005.1178018148,1219931.9177189725
2032,2,1760239.2412882599,1087336.815938258
2032,3,1346882.2745478768,1060881.5882592383
2032,4,902940.3836357917,882266.1989118695
2032,5,632043.9219877737,850043.7364784608
2032,6,497494.32901388506,833398.221776167
2032,7,480991.59920051816,870769.9831775345
2032,8,454692.4713513781,859783.070460043
2032,9,461869.3907411627,908130.3274960408
2032,10,670877.7607613595,1068046.2143415953
2032,11,1180838.2897646213,1159864.0960688242
2032,12,1807314.925948568,1275058.1830661132
2033,1,2007172.8737308504,1261282.2864363736
2033,2,1671719.144923208,1071090.6281319892
2033,3,1375363.6440303857,1114182.2878380688
2033,4,926961.666714416,918179.1942414842
2033,5,629706.6391872182,848463.1413600708
2033,6,496147.6655888998,839568.4450276339
2033,7,480288.12217443006,874697.9389018004
2033,8,458527.34729370277,835317.1749106155
2033,9,463561.2383414671,889916.5128608444
2033,10,671846.4656663478,1029915.9851140762
2033,11,1162214.2142493671,1179397.053962799
2033,12,1879766.9214839113,1369269.4061498833
2034,1,2049287.968959861,1311363.1778952212
2034,2,1682309.3304651943,1088706.6345910707
2034,3,1391710.2707826411,1151964.9247701243
2034,4,951155.8930779601,936176.4221685895
2034,5,640953.2887873249,876173.50946805
2034,6,503255.613337285,847023.5789204629
2034,7,487007.7237392141,866230.296040879
2034,8,467935.41176256473,830315.3931472282
2034,9,475130.5398930486,903108.3064749424
2034,10,698786.2347539053,1036539.643142317
2034,11,1156401.4101570917,1216670.5453075948
2034,12,1846881.3117448653,1323572.1848240115
