YEAR,MONTH,CIVIL,IND
2032,4,916989.4942994681,882241.7576776351
2032,5,664958.9882464795,850051.52116287
2032,6,536815.5606396238,833844.5946552347
2032,7,522392.0966383364,871139.5667506941
2032,8,499458.08386162325,859709.9687824771
2032,9,505104.8700754152,908690.4920540209
2032,10,711516.1232479124,1067834.2174103674
2032,11,1182575.515324514,1159700.2208760267
2032,12,1797283.3885565568,1275223.7995175868
2033,1,1942001.8113176203,1261142.2003141672
2033,2,1670741.1810143215,1071850.9525835344
2033,3,1393864.3598107686,1114429.1185848876
2033,4,951786.9789218896,918290.2711347635
2033,5,666911.2354443908,848598.4529233688
2033,6,539649.6398405787,839872.6510521238
2033,7,525287.3990679311,874975.8399239505
2033,8,505922.1043152758,835295.7300907054
2033,9,513301.6213939099,890370.837299196
2033,10,723293.8102410549,1029893.9592635783
2033,11,1145324.185406769,1179378.8705420776
2033,12,1820170.864494643,1369371.8270093694
2034,1,1980832.3776588512,1311167.2078391956
2034,2,1686534.393470833,1089266.7197377814
2034,3,1404084.0650489307,1152363.1209759288
2034,4,965502.0475412004,936423.0461231319
2034,5,670130.669250627,876431.1772061052
2034,6,542391.6298280958,847181.3815330232
2034,7,530975.0369027294,866418.4641058099
2034,8,513305.07650481234,830347.4225192118
2034,9,521047.38851875876,903459.9720073193
2034,10,736556.1016554805,1036710.5530802166
2034,11,1139212.9700511156,1216794.337716328
2034,12,1799978.5064087012,1323606.8223823062
