YEAR,MONTH,CIVIL,IND
2025,4,876342.8275608814,688818.1056712428
2025,5,592737.1042383073,637285.7275709573
2025,6,458508.5543614561,630913.3795569221
2025,7,443330.8515818544,658073.1306952675
2025,8,421540.634947454,628521.1183481656
2025,9,428114.5717901664,670491.012409186
2025,10,636525.5737181536,777245.4733829458
2025,11,1142126.899580203,891029.261109042
2025,12,1767297.9177704526,1035378.7257951259
2026,1,1989344.242983364,992088.9816486225
2026,2,1682440.1527155507,824391.96733191
2026,3,1369526.1886224973,872841.9022511273
2026,4,912469.339473252,709742.3518903754
2026,5,602092.2024017174,664694.249565362
2026,6,465348.089261279,643033.005306896
2026,7,449640.06761365116,658588.5021710992
2026,8,429003.49709861923,631359.9052849459
2026,9,437133.55294453714,687154.6207094919
2026,10,644280.9532379059,790250.5842428314
2026,11,1130782.367979523,928044.8777578913
2026,12,1856923.2963460705,1011889.1571470499
2027,1,2004670.276496604,1040834.1417818607
2027,2,1686735.7421041734,800132.6880099231
2027,3,1385205.3921070616,894237.8249304747
2027,4,914370.8390888855,730775.2408052935
2027,5,607620.0110421405,685783.4651306444
2027,6,471629.2632023315,669557.909009021
2027,7,457352.9620471227,694865.1798158681
2027,8,440005.1750477438,671118.400357961
2027,9,447033.988861056,694524.888066389
2027,10,657354.6422290795,871694.6379813005
2027,11,1102736.2075943842,925610.471156013
2027,12,1789487.2237569604,1099680.7406776093
2028,1,1979504.347590084,1061506.2354290006
2028,2,1740379.6974713744,945566.3340231115
2028,3,1368218.9633153332,923881.9538037257
2028,4,886244.1866708416,768199.2579033289
2028,5,611894.6703686435,740519.3483022514
2028,6,477475.1559705032,726353.892413005
2028,7,460824.07715237373,759344.3559824111
2028,8,434649.38126952376,749308.5053648584
2028,9,441448.9821464857,792230.8305458882
2028,10,653790.2082027857,932061.9945495888
2028,11,1163997.3619018819,1013241.0387670416
2028,12,1803815.4154674695,1114941.897759927
2029,1,2053420.7839864015,1102623.9395376681
2029,2,1661110.8496982728,937177.3148231886
2029,3,1378860.607140881,974774.977659307
2029,4,908760.6000596967,803266.736279506
2029,5,611521.072661546,742818.761499221
2029,6,478082.96360921115,735139.6733939187
2029,7,462061.42159286723,766333.5053314659
2029,8,439270.08797992254,731714.3774860193
2029,9,444691.76412572025,780152.1469634551
2029,10,656186.0347236578,903333.2205894365
2029,11,1144262.1258184882,1035063.1491267099
2029,12,1823379.2613615883,1202179.1138122552
2030,1,2020675.6826892642,1151314.4608867008
2030,2,1665167.9907161964,956523.6755800246
2030,3,1406070.093616296,1012316.9778985861
2030,4,931158.9633404011,822787.2243395433
2030,5,623484.0125634663,770397.0329538719
2030,6,484133.6549716323,744868.0498024155
2030,7,469169.8385881417,762309.8339109661
2030,8,449093.5383522288,730673.9637170726
2030,9,458307.89819619356,795102.9546580382
2030,10,658963.0582853386,913086.120880775
2030,11,1149597.566326856,1072244.907834052
2030,12,1841027.321508737,1167578.1624678723
2031,1,2005137.758104947,1201680.8624475787
2031,2,1686333.3740163995,922843.0758808433
2031,3,1389993.7150748095,1031319.0689739976
2031,4,930290.0747885667,842551.891450857
2031,5,627621.2453711726,790596.8376803258
2031,6,491106.8578507555,771577.8159724183
2031,7,476382.4525775383,800304.3140996367
2031,8,458887.3297355622,772923.7558040069
2031,9,465418.4220272134,799379.1278762874
2031,10,663252.5741670446,1002683.5983122282
2031,11,1093519.666322942,1063561.8214459536
2031,12,1820478.9818793768,1263156.9475414683
2032,1,2022005.1178018148,1219323.0604580613
2032,2,1760239.2412882599,1086867.8061508283
2032,3,1346882.2745478768,1060637.4968584343
2032,4,902940.3836357917,881683.5192780808
2032,5,632043.9219877737,849890.9387594706
2032,6,497494.32901388506,833311.430438806
2032,7,480991.59920051816,870763.5302448773
2032,8,454692.4713513781,859293.6191614949
2032,9,461869.3907411627,907979.0032069293
2032,10,670877.7607613595,1067674.597356052
2032,11,1180838.2897646213,1159490.9757735112
2032,12,1807314.925948568,1274782.8368348056
2033,1,2007172.8737308504,1260366.4638906582
2033,2,1671719.144923208,1071265.7039739634
2033,3,1375363.6440303857,1113971.578654182
2033,4,926961.666714416,917715.3668877686
2033,5,629706.6391872182,848351.7954274836
2033,6,496147.6655888998,839365.9672309129
2033,7,480288.12217443006,874593.8799676595
2033,8,458527.34729370277,834907.6366238765
2033,9,463561.2383414671,889813.281517738
2033,10,671846.4656663478,1029420.9677959157
2033,11,1162214.2142493671,1179097.0371443895
2033,12,1879766.9214839113,1368979.5018293774
2034,1,2049287.968959861,1310539.9401247823
2034,2,1682309.3304651943,1088655.383828168
2034,3,1391710.2707826411,1151792.0535460268
2034,4,951155.8930779601,935832.0967887064
2034,5,640953.2887873249,876099.8163423822
2034,6,503255.613337285,846703.0942979408
2034,7,487007.7237392141,866031.1656508432
2034,8,467935.41176256473,829988.0221492072
2034,9,475130.5398930486,903051.2886065774
2034,10,698786.2347539053,1035921.6575187327
2034,11,1156401.4101570917,1216444.9379102236
2034,12,1846881.3117448653,1323267.1677887032
