YEAR,MONTH,CIVIL,IND
2032,8,499586.84885122033,859783.070460043
2032,9,505137.2546867218,908130.3274960408
2032,10,711482.648307361,1068046.2143415953
2032,11,1182634.6315820334,1159864.0960688242
2032,12,1797256.4440700335,1275058.1830661132
2033,1,1941897.8294045448,1261282.2864363736
2033,2,1670678.611055602,1071090.6281319892
2033,3,1393974.8259970474,1114182.2878380688
2033,4,951616.8032003322,918179.1942414842
2033,5,666794.0253197243,848463.1413600708
2033,6,539709.4654494739,839568.4450276339
2033,7,525634.0709014103,874697.9389018004
2033,8,506298.0208325335,835317.1749106155
2033,9,513245.61890372745,889916.5128608444
2033,10,723095.5879292419,1029915.9851140762
2033,11,1145262.7332315296,1179397.053962799
2033,12,1820293.9773317324,1369269.4061498833
2034,1,1981190.7049889646,1311363.1778952212
2034,2,1686502.80240882,1088706.6345910707
2034,3,1404194.5312352094,1151964.9247701243
2034,4,965293.7804056647,936176.4221685895
2034,5,670053.7725035839,876173.50946805
2034,6,542402.7102463417,847023.5789204629
2034,7,531116.4034455563,866230.296040879
2034,8,513656.5640216954,830315.3931472282
2034,9,521068.52431591804,903108.3064749424
2034,10,736489.8497274398,1036539.643142317
2034,11,1139186.9333505477,1216670.5453075948
2034,12,1799948.4724283754,1323572.1848240115
