YEAR,MONTH,CIVIL,IND
2029,9,452267.7044551877,780217.3761698707
2029,10,657848.4002502395,903790.2357709088
2029,11,1136701.1988865302,1035325.1638084286
2029,12,1779561.3363548454,1202431.015996071
2030,1,1979180.3355516647,1152099.6965204484
2030,2,1645322.216721559,956536.9242062413
2030,3,1407111.522635186,1012451.8469859933
2030,4,938823.7741391736,823093.5475827344
2030,5,623040.1347379832,770432.7239428503
2030,6,490038.75300702616,745150.5322882496
2030,7,473142.06989062205,762470.9621643132
2030,8,455391.0250031454,730963.3325784025
2030,9,465844.88425028,795121.9703897135
2030,10,653808.8999869705,913666.1043676701
2030,11,1137868.8237289803,1072432.5130947342
2030,12,1802187.3438781598,1167845.1773664919
2031,1,1957714.433477252,1202376.4267703227
2031,2,1648512.024102587,923083.7628381547
2031,3,1391007.025847511,1031411.692536538
2031,4,933819.7067942169,842738.2430214235
2031,5,627855.4417171394,790598.7356982706
2031,6,495155.7081052795,771980.489677724
2031,7,479447.5219760396,800557.8721498183
2031,8,463507.6641342165,773128.7947776986
2031,9,470286.60925049026,799353.8703515327
2031,10,663421.0238894201,1003386.0261843922
2031,11,1120069.5104118865,1063673.7834308802
2031,12,1792162.5694681723,1263439.664141669
2032,1,1977134.9275449694,1219931.9177189725
2032,2,1733731.7679775644,1087336.815938258
2032,3,1363796.4340626665,1060881.5882592383
2032,4,905713.9761374904,882266.1989118695
2032,5,637070.9180320268,850043.7364784608
2032,6,506394.0376256529,833398.221776167
2032,7,487723.73103698017,870769.9831775345
2032,8,461930.721819584,859783.070460043
2032,9,468776.9438000852,908130.3274960408
2032,10,681029.0269023675,1068046.2143415953
2032,11,1167721.0649422484,1159864.0960688242
2032,12,1782865.7621735798,1275058.1830661132
2033,1,1974261.6773097657,1261282.2864363736
2033,2,1653652.0019088075,1071090.6281319892
2033,3,1385610.2356665216,1114182.2878380688
2033,4,945159.165336729,918179.1942414842
2033,5,636935.5263082762,848463.1413600708
2033,6,506223.0255086438,839568.4450276339
2033,7,489885.62023806217,874697.9389018004
2033,8,468107.2556525223,835317.1749106155
2033,9,473797.8974022119,889916.5128608444
2033,10,677813.9061481855,1029915.9851140762
2033,11,1155112.7639009983,1179397.053962799
2033,12,1845583.6685877529,1369269.4061498833
2034,1,2000796.2925450911,1311363.1778952212
2034,2,1653792.0524958526,1088706.6345910707
2034,3,1392714.876519414,1151964.9247701243
2034,4,959807.9983138023,936176.4221685895
2034,5,641646.3917598621,876173.50946805
2034,6,510557.9915137111,847023.5789204629
2034,7,494749.98938287405,866230.296040879
2034,8,475907.7000805515,830315.3931472282
2034,9,483102.6401730611,903108.3064749424
2034,10,700179.8824244849,1036539.643142317
2034,11,1148872.5503578442,1216670.5453075948
2034,12,1805099.259653223,1323572.1848240115
